commentaire,label
"Ce livre m'a paru un peu bizarre au début, mais en continuant la lecture c est plutôt troublant que j'utiliserais!! A lire",4
"Très intéressant. J'ai même participé à un atelier de groupe en rapport avec ce livre et c'est à la fois instructif, amusant et dynamisant.",5
"Livre intéresseant, qui m'a été recommandé par une professionnelle du développement personnel. Beaucoup de matière. Bon rapport qualité prix pour une petite maison d'édition.",5
très intéressant et instructif . ce livre m a fait énormément réfléchir. il est devenu presque un livre de chevet,4
Livre très intéressant qui nous apprend beaucoup de choses sur nous-même. Je ne regrette pas mon achat et je recommande.,5
"Personnellement, j'ai pris la théorie de base de l'auteur pour ... simplement une théorie. Pour le reste les observations faites et les descriptions qui y sont liées pour chacune des cinq blessures et des schémas qui y sont liés sont vraiment percutants. On voit les gens de manière différente après avoir lu ceci. Tout comme dans ""Comment ne pas se gâcher la vie"", une démarche de guérison est proposée. L'avantage ici est qu'il n'y a que cinq masques et que chaque masque est fort bien décrit (au lieu de 17 schémas). Ici aussi, comme dans ""La dépression une épreuve pour grandir?"" et ""Comment [...] la vie"" il faut tenir compte des parents et des grand-parents. La description qui résume le chapitre de chacune des ""cinq blessures"" est fort intéressante à plus d'un point de vue. A conseiller.",5
"Je me dirige très peu vers ce genre de lecture et le hasard m'a fait prendre ce livre.J'ai commencé à le feuilleté dans les allées de la fnac.J'ai eut un coup de coeur dès les premières lignes.J'adore les illustrations physique avec les blessures et les masques que l'on porte.Ce livre est un vrai cadeau. J'avais juste besoin de lire quelque chose de rafraichissant et accessible pour surmonter toutes les incompréhensions des personnes de mon entourage qui avaient des attitudes étrange et/ou disproportionnées.Ma seule déception est qu'il est trop court, je suis un peu restée sur ma faim. J'ai cherché et continuer mes recherches et j'ai finit par me diriger vers la pnl.",5
"Ce livre se lit au moins 2-3 fois pour être vraiment apprécié.  En gros, avec ses observations et l’analyse empirique sur nombreuses années et sur de nombreuses personnes l’auteur a segmenté les humains en 5 profils types en fonction de leur sensibilité à un des sentiments (rejet, abandon, humiliation, trahison et injustice). Elle part de principe que pour lutter contre ces « problème » on développe des comportements/réactions (masques) qu’on croit qu’ils nous protègent.  On peut être dans un ou plusieurs segments, plus ou moins fortement marqué. Elle part du principe que notre corps se forme également en fonction du segment.Ce qui est dommage (d'où 1 étoile en moins) c’est qu’elle mélange ses observations empiriques qui ont tout le mérite d’exister (pour ceux qui font des commentaires négatif pour ça, elle précise elle-même que ces théories n’ont aucun fondement scientifique. Ceci étant dit, généralement c’est comme ça que ça se passe, on observe empiriquement les choses, théories naissent et les confirmations scientifiques suivent) et ses convictions personnelles (réincarnation) qui n’ont pas de rapport avec ses observations, qui n’apportent rien et qui même peuvent décrédibiliser son travail d’observation. 2ème point agaçant – elle tutoie le lecteur et quand on n’est pas canadien on a du mal.Mais une fois l’abstraction des choses agaçantes faite, le livre mérite vraiment vraiment d’être lu, relu et re-relu !A la première lecture, je me suis cherchée, et je me suis trouvée. Pas forcément là où je croyais. Pas du tout même. Quand j’ai vu la description physique qui me ressemblait le plus j’y ai pas vraiment cru que ça me concernerait, mais en lisant je me suis bien reconnue.A la première lecture, j’ai reconnu 3-4 personnes de mon entourage - ceux qui ont le plus de « problèmes » et dont le comportement agaçant/non naturel se voit le plus. A la 2ème lecture 4 autres m’ont sauté aux yeux. A la 3ème lecture j’en ai encore trouvé 2.  Sans chercher, sans vouloir absolument à trouver quelqu’un, juste ils me venaient à l’esprit comme ça, je recoupais les informations et tout concordait.Ça m’a permis de voir surtout qu’un de mes enfants souffrirait de la blessure d’abandon et ce serait moi la responsable (alors que j’avais pas du tout cette impression) J’ai modifié mon comportement et j’ai vu des effets sur lui, il fait beaucoup moins « bébé », et même sa voix se transforme doucement (de voix de bb à la voix d’un garçon de son âge).Je me dis donc que ça ne peut que faire du bien, car cela permets de mieux comprendre et être tolérant envers les autres et envers soi même. Je recommande vraiment ce livre.",4
"Teinté de vérité...chamboule parfois et même souvent. On fait face à nous-mêmes, en toute intimité. On retrouve nos propres blessures et celles des autres, leur degré d'intensité, leurs impacts dans nos comportements de tous les jours. Un point sur nous- mêmes, une introspection qui nous grandir. Personnellement, je ne soupçonnais pas que ce petit livre, écrit et ""vulgarisé"" pour être mis à la portée de tous, me ferait autant d'effet. A acheter pour soi, à offrir aux autres...",4
"si vous cherchez à comprendre certaines choses sur vous même et sur les personnes autour de vous, je vous conseille de le lire",5
"Livre qui nécessite une grande ouverture d'esprit et une capacité d'introspection peu commune...L'auteur explique que 5 blessures peuvent naitre chez les personnes, toutes liées à l'enfance, comme l'absence répétée des parents ou des mots humiliants de leur part... Elle explique comment ces traumatismes naissent, à quel âge et comment ils nous façonnent tels que nous sommes, allant jusqu'à la description PHYSIQUE des personnes.Un collègue m'a rendu le bouquin après avoir seulement commencé à lire au sujet de sa blessure.Il s'est retrouvé devant la description exacte de ses souffrances, de son physique, de ses complexes, décrits avec une précision presque effrayante. Il n'a pas pu continuer car cela le faisait souffrir.Tout le monde n'est pas prêt à ""se faire face"", tout simplement parce que c'est ce qui fait le plus mal.Je l'ai moi même ressenti en lisant la partie qui ""me concerne"". La description physique, la manière de réagir face aux problèmes,les mots que j'utilise le plus souvent, la description de ce que j'ai vécu durant mon enfance, et le type de métier que je fais, tout colle. Même chose pour mes parents, ma femme et sa famille.Livre bouleversant.",5
"J'ai adoré ce livre de par sa richesse de renseignements sur nos comportements conscients et inconscients. Il nous éclaire sur nos comportements et sur nos réactions physiques car tout s'inscrit dans notre corps que l'on le veuille ou non. Je le conseille à toutes personnes qui désirent faire un travail sur elle - même. Il est simple et très clair, de plus il se lit facilement. A lire plusieurs fois afin d'intégrer les choses qui nous ont échappé à la première lecture.",5
Bluffant. A la lecture de ce livre j ai retrouvé les blessures dont je souffre et j'ai enfin pu comprendre le comportement d'une personne qui restait pour moi une sacré énigme. Et la lecture de la blessure de la trahison avec le masque du contrôlant correspondait si totalement y compris le physique que j'ai l'impression que les lignes le décrivait en personne ! Cela m'a aidé à mieux comprendre ses réactions et à comprendre les miennes.  J'espère ainsi pouvoir avancer. Merci à Lise Bourbeau pour ses recherches et découvertes et surtout de nous les faire partager.,5
sans commentaire particulier quand on aime se genre de livre on n'a pas de mauvaise surprise  commentaire trop long  on ne fait pas une dissertation sur ce genre d'article,5
"J'ai lu ce livre après les livres de 5 blessures. Celui-ci est une suite indispensable, l'un ne va pas sans l'autre et les 5 blessures est à lire en premier.J'ai découvert cet auteur tout à fait par hasard, elle explique les choses de manière si simple qu'il est impossible de ne pas mettre en pratique tout de suite ses enseignements. Ma vie est métamorphosée en bien. Ces livres m'ont apporté tellement du bien que j'ai entrepris la formation longue auprès de son école ETC. Je ne cesses jamais d'apprendre et en plus j'apprends, en plus j'ai envie de savoir, c'est extraordinaire.Tout un monde inconnu et merveilleux rempli de nouvelles possibilités s'ouvre devant nos yeux. Bon, tout était déjà là, seulement qu'avant toutes ces connaissances on a tellement de voiles qu'on ne voit pas le monde magnifique qui est juste là, en face de nous, il suffit d'ouvrir les yeux, mais pour ça il nous faut un coup de main et les livres de Lise Bourbeau sont un excellent outil pour nous aider à ouvrir grands les yeux ;-)",5
"Petit ouvrage qui aborde les questions que nous ne manquons pas de nous poser au fil de nos existence, les angoisses, le mal être de chacun de nous.Il aide à comprendre nos tourments et à entamer un travail intérieur pour recouvrer santé, harmonie et sérénité. A lie absolument.",5
"A nous de faire la guérison, ce n'est pas facile mais les nombreuses lectures aident à avancer pour se sentir mieux",5
"Tout est très bien,l'emballage impeccable et surtout le contenu est conforme à mes attentes.Je me suis déjà plongée dans la lecture de cet ouvrage que l'on conseillé.Très bien",5
Note:facilité d'emportement(format poche)Mon choix : j'avais consulté en CD ce livre il y a qq tps maintenant il est ds mon sac à main et parfois je reprends qqs chapitre qui me concerne à un moment T,4
"J'ai beaucoup appris en lisant ce livre qui oblige à s'interroger sur soi-même. Écriture est un peu particulière, peut-être lié à son origine canadienne, mais lise Bourbeau est très intéressante",4
Il est très intéressant et pas de soucis sur le livre!Je vous le recommande!Il était un peu plié à la réception mais je pense que c'est le facteur qui à voulu l'enfoncer dans ma BAL visiblement trop petite!A lire sans modération! :),5
"Chacun pourra se reconnaitre dans ce livre. Tout le monde a des blessures remontant à l'enfance, et c'est si bien de les connaitre, reconnaitre et tenter d'y remedier pour vivre une vie plus apaisée.",4
"Un peu dérangée au début par le tutoiement de l'auteur lorsqu'elle s'adresse à son lecteur, j'ai vite été saisie par la justesse et l'authenticité de ce livre qui permet de comprendre pourquoi on souffre et nous aide à trouver comment sortir de cette souffrance. Mais pour apprécier ce livre il faut s'être déjà mis en route vers le changement et être prêt à se sentir responsable de ce que l'on est.",4
"Etudiante en master de psychopathologie et psychologie clinique, ce livre m'a donné des clés pour ma future pratique de clinicienne.Les blessures vécues dans notre enfance et leurs incidences corporelles et psychiques sont très claires et compréhensibles... Ce livre est accessible !!! A lire !",5
"Magnifique livre à mettre dans toutes les mains !Cela fait 20 ans que je lis des livres de développement personnel et j'ai rarement lu un livre d'un tel enseignement !Je prends conscience à quel point mes réactions sont à la hauteur de mes blessures bien sûr mais également à quel point l'Autre réagit aussi à partir des siennes. Donc, il ne le fait pas par manque d'amour mais bien pour se protéger et ça, bien que j'avais déjà entendu parlé de cette théorie maintes fois, hé bien, cela n'a pu être vécu comme une Vérité dans mon corps qu'en lisant ce livre !Je suis émerveillée que des personnes soient tellement passionnés des êtres humains qu'ils puissent nous partager ce genre d'enseignement si riche.Cela devrait être enseigné dès le plus jeune âge plutôt que nous apprendre à calculer le cosinus ou la tangente de je ne sais même plus quoi ... Nous transmettre enfin de vrais outils pour se comprendre et comprendre les autres et faire de ce monde un monde meilleur où chacun s'écoute et dépose les armes...Merci à Lise Bourbeau pour ce merveilleux cadeau qui est tombé à pic dans ma vie...",5
"Livre très enrichissant, on apprend beaucoup sur les comportements.  j'ai aimé le style de Lise Bourbeau, il est facile de faire des liens, de comprendre et d'avoir plus de compassion pour l'humain. Je le recommande à tous ceux qui veulent avancer dans la vie.",5
Lise Bourbeau est une personne qui nous apporte des réponses de façon tellement simple que certains les diront simplistes.C'est tout le contraire !Lisez ce livre et vous commencerez à comprendre qui vous êtes...Bonne lecture et bonne découverte de vous-même !,5
"On y apprend en termes simples les 5 blessures de l'âme, leurs signes extérieurs et leur provenance.Livre très intéressant et très instructif.A lire absolument !!",5
livre intéressant qui explique la morpho psychologie avec simplicitéincite à s'auto analyser pour mieux se comprendre ; bon début pour mieux communiquer avec les autres,4
"Ce texte à une dimension pédagogique, le développement personnel est clairement l'ambition de l'auteur.l'intérêt de ce livre est d'apporter une lecture claire et accessible des blessures qui gênent notre expression, ou plus précisément l'expression de SOI.Il aboutit ensuite sur une réflexion quasi philosophique voire spirituelle, sur le positionnement de tout un chacun face aux nombreux défis qui jalonnent une vie...à lire absolument !",5
"Tout le monde devrait acheté ce livre ! En tout cas moi je l'ai offert à toute ma famille (ou presque !)Je recommande aussi la suite : ""la guérison des 5 blessures"" qui apporte quelques éléments de réponses ;-)",5
Livre très intéressant si vous voulez faire un parallèle entre votre morphologie et votre caractère. Très facile d'accès. Je le recommande,5
Ce livre est une aide précieuse pour se comprendre et pour comprendre les autres. les 2 volumes sont à lire sans se mentir pour se reconnaître. Je le recommande à ceux qui vivent un mal-être.,5
"Très intéressant ! Lise Bourbeau classifie les personnes selon les blessures de l'âme, qui se manifestent à travers le corps. Elle offre donc un schéma corporel pour chaque personne selon sa blessure. Je ne sais pas si j'adhère à tout, car cest parfois vague et trop universel (comme l'horoscope), et on s'identifie vite à tout. Mais ça m'a poussée à l'analyse (des gens) et à l'introspection... parfois un peu redondant par contre.",4
"Emballage soigné ,Livre en très bon état .Une petite note à la fin du livre mais ce n'est absolument pas grave.Je suis satisfait de mon achat",5
"Je ne sais pas combien de livres j'ai acheté mais dès que je le prête à qqun, on ne me le rend pas !",5
"En effet, ce livre interpelle sur la corrélation indéniable entre la morphologie de notre corps et l'aspect psychique.Je le trouve pratique et facile à lire. Après, à chacun d'aller voir ce qui ce cache au plus profond de lui........",4
"livre claire et peut etre compris par tous, sans en mettre des kilometres mais en passant bien par etape. parfait",4
"Live bien rédigé, attention en livre de chevet il peut faire mal à la tête :) Préférer un moment mieux choisi pour le lire, il fait fonctionner les neurones.",5
très bien désolé mais je vais faire du remplissage car je n'ai pas les 18 mots c'est bien c'est tout.,5
vous ne pouvez que vous reconnaitre; ainsi que les gens que vous aimezsi vous vous posez des questions profondes et que vous voulez vraiment vous connaîtrec'est le moment,4
"Clairement, ce n'est pas un livre pour mec. Ou alors pour ceux qui ont une très grosse part de féminité! Mais je mets 5 étoiles car il plait à son public. Une bonne idée cadeaux si vous êtes en manque d'inspiration",5
"Cet ouvrage a littéralement créé une onde de chocs ! J'ai découvert ""qui je suis"" en apprenant le contenu du masque correspondant à ma blessure principale. C'est comme si j'allumais la lumière sur ma vie. J'ai donc réalisé que je n'y voyais pas vraiment clair...Je le conseille à toutes les personnes qui se posent des questions sur eux mêmes, qui en ont assez de tourner en rond, qui s' accrochent à des expériences douloureuse dont ils ont fait des rengaines.",5
livre pour tous et toutes a lire et relire pour mieux se découvrir auteur formidable et bluffant dans ses descriptions,5
"Ce livre est un incontournable ! Pour moi il a été une révélation !Facile à lire et à comprendre, il regorge d'exemples !  Il permet de mieux comprendre notre corps et nos comportements !Laissez tomber le masque et achetez ce livre ! Vous ne serez pas déçus, Je le SURconseille !!",5
Livre vraiment sublime ! Il m'a beaucoup aidé durant une période difficile. J'ai beaucoup appris sur moi meme et ça m'a aidé aussi à comprendre le comportement des autres. Je recommande.,5
"Je l'ai dévoré en une journée. Ce livre permet de mieux comprendre ses attitudes, ses réactions mais aussi les comportements et réactions des autres, de nos proches, de nos collègues... C'est un outil très utile si on souhaite améliorer ses relations et communications avec les autres.Très utile dans le cadre d'une remise en question personnelle.",5
"Incontestablement ce livre est à lire. Son titre a attisé ma curiosité car je me posais pas mal de question sur moi-même. Il a répondu à mes attentes, je me suis trouvée dans la description de quelques blessures et on retrouve également certains de nos proches ou connaissances. J'ai été très heureuse de voir que la suite ""La guérison des 5 blessures"" était en vente.",4
Développement personnel est primordial dans la vieMagnifique aide pour mieux se comprendreJe le recommande à ceux qui se cherchent encore,5
tres bon livre qui aide à prendre conscience de beaucoup de réactions (les notres ou celles de nos proches). Aide à la compréhension de soi et des autres.,5
"Livre permettant de  comprendre non sans stupeur ce qui se cache en nous, et de constater que le corps ne ment pas !Les blessures qu on a ne sont pas celles qu on pense avoirAprès, la faveur reste de trouver le chemin pour les guérir",4
"Ce livre est génial, unique en son genre, il m'a fait découvrir une nouvelle manière de voir les gens, et les rapports entre eux. Les blessures engendrées, de manière souvent inconsciente, ont une forte influence sur notre façon de voir la vie et les liens avec nos proches.",5
Livre très instructif et utile pour mieux se connaitre. Je le conseille vivement pour toutes personnes qui travaillent dans le secteur socio-éducatif.,5
"Un livre Qui est toujours près de mon lit et dont je reprends souvent la lecture car il me permet d avancer sur ma vie. Pourquoi  je fais toujours les mêmes erreurs, pourquoi je bloque ma vie. C est écrit dans ce livre.Je réalise que j ai beaucoup de blessures et aujourd hui je me dis"" mais Que dois je comprendre""....pour aller mieux et donner un rayon de soleil à ma vie.Alors je le lis eT le relis pour trouver les clés de la guérison car je sais que la réponse est dedans.",5
"Je recommande ce livre à toutes les personnes intéressées par ce qui se rapproche de près à une étude psycho-sociologique, bien que l'auteure soit québécoise, le livre est compréhensible seules quelques expressions. Ce livre m'a permis, entre autre d'aborder avec plus de compassion les personnes de mon entourage proche. Personnellement j'ai pu trouver ""aide"" pour me comprendre mais cela m'a tout de même plus permis de comprendre autrui.Il est préférable d'avoir lu ces autres livres car elle y fait très souvent référence dans celui-ci.",5
"Bonjour,Excellent livre , dans une écriture tout public.J' en ai déjà commandé un deuxième pour l'offrir à une amie traversant de grosses souffrancesMerciBien cordialementPatricia Tibi",5
Ouvrage de qualité intéressant de poche neuf. J'ai beaucoup aimé lire cet ouvrage facile à lire sur le sujet. Merci,5
"Et bien je l'ai acheté par curiosité car je pense que l'on a tous des blessures.... j'ai parcouru ce livre avec plaisir, je pense qu'il va m'aider, je vaisle passer à ma mère, car j'avoue que souvent les blessures se passent de générations en générations.... j'ai aimé le ton utilisé par l'auteure qui dédramatise le tout!",5
"j'ai bien aimé, mais c'est un peu barbant à force.l'auteur donne de bon conseil pour enfin être soi même.",4
"C'est ma premiere lecture de Lise BOURBEAU, je me sens totalement différente et meilleure.Apprenez a vous connaitre et a accepter les autres...Des blessures, des masques (roles que nous jouons malgré nous) mais nous ferons tomber ces masques.",5
Ce livre a changé la vie la vie de 600 000 personnes ! Il bouleverse la mienne ! Un peu difficile à admettre.....à prendre réellement conscience de ses propres blessures.....mais je n'ai pas fini de le lire et n'aurait peut-être jamais fini ! A reprendre régulièrement et lire la suite.....la guérison !,5
"J'ai donné cette note car , ce livre m'a apporté des infos sur la psychologie des gens .Et la structure du livre est bien faite.",4
"l'écrivaine Lise Bourbeau a vendu des centaines de milliers de ses livres qui expliquent que toute maladie a une origine psychologique. Surtout, elle fait référence à la nouvelle médecine germanique du Dr. Ryke Geerd Hamers, plusieurs fois condamné pour avoir incité des patients atteints du cancer à abandonner leur traitement. Le mouvement « Ecoute ton corps » figure sur la liste noire des voies à risque sectaire de la Miviludes, la mission de lutte contre les sectes.",4
"Un peu trop mystique dans le vocabulaire, mais un excellent livre.Comme tout livre sur le sujet, gardez votre recul personnel!",4
Livré en état parfait .Outre cela un livre absolument extraordinaire que je conseille a tout le monde . Il permet réellement de comprendre sur vous ce que vous essayez de comprendre depuis des années !,5
"Je suis fan de Lise Bourbeau, donc pour ceux qui ne connaissent pas je la conseille et vous ne serez pas déçue",5
"Ce livre m'a beaucoup aidée alors que je vivais une période difficile dans ma vie. On y apprend beaucoup sur soi et sur les autres. Contrairement à certains ouvrages dont le jargon psy peut rendre la compréhension compliquée, ce livre est très accessible.En revanche, il est indispensable (de mon point de vue) de se procurer la suite : ""La guérison des 5 blessures"".Si ""Les 5 blessures..."" permet de comprendre,  ""La guérison des 5 blessures"" permet d'agir!Avec les 2 livres, vous aurez toutes les clés en main pour mieux vivre ;)A lire et à relire sans modération!",4
"Certains d'entre vous ont peut-être déjà lu que ""tout se jouait avant l'âge de 6 ans""Nous naissons au monde et prenons rapidement conscience de notre propre identité (car le nouveau né commence juste à faire la différence entre lui et la mère). C'est avant 6 ans que tout se joue complexe d'Oedipe, etc. ...)L'auteure présente très clairement 5 blessures que nous développons avant l'âge de 6 ans.Nous voyons le monde/des problèmes/des solutions à travers au moins une blessure que nous avons développée et qui sont expliquées par un chapitre chacune. Ces blessures sont sources de qualités qui nous rendent unique et plein de valeur.J'ai acheté ce livre il y a 1 an et demi.Certains lecteurs jugent négativement les rares théories sur la réincarnation alors qu'elles sont rares et n'occupent que quelques paragraphes du livre.(l'idée est ici de dire qu'on a inconsciemment choisi sa vie et décider de revivre certaines choses/problèmes qu'on a pas réussi à régler dans une vie antérieure).Franchement, que vous croyiez ou non à ces théories ne changera pas grand chose à ce que ce livre pourra vous apporter. L'essentiel n'est pas là !L'essentiel, c'est une l'approche aux blessures psychologique de notre personne.Il y a 5 blessures. Le livre est facile à comprendre et à la portée de tous. Vous apprendrez à découvrir votre ou vos blessures et les mécanismes de protection que vous avez mis en place.Je trouve que ce livre est un vrai cadeau pour celui qui commence une démarche de recherche et d'épanouissement personnel.Ensuite, si comme moi vous avez apprécié cette approche personnalisée par blessure (qui est géniale pour dégrossir le terrain), alors vous pourrez vous tourner vers d'autres livres plus facile à comprendre après avoir lu celui-ci, tel ceux traitant de l'Ennéagramme (9 blessures). (j'ai aussi fait un commentaire sur l'un d'entre eux si vous regardez le lien ""tous mes commentaires à droite de mon pseudo ;-)",4
"Je lis régulièrement des livres de développement personnel. Celui-ci est vraiment génial. Je pense même que c'est le livre qui m'en a appris le plus sur moi-même et sur les autres.J'aurais pu être sceptique quant au rapport ""caractéristiques physiques"" et ""blessures"", mais non. Je pense réellement désormais que notre apparence physique est le reflet de nos blessures (et donc de notre personnalité).En bref, un livre qui vaut vraiment, vraiment le coup d'être lu si vous voulez en savoir plus sur vous-même ou pour mieux comprendre les autres. Je n'ai pas forcément cru tout ce que l'auteur explique (notamment le fait que l'on se réincarne, je n'ai pas cette croyance là), mais comme tout livre de développement personnel, il suffit de faire un petit tri dans les informations pour prendre seulement ce qui nous intéresse (et honnêtement, je n'ai quasiment rien à ""jeter"" dans ce livre).Vraiment, n'hésitez pas, lisez-le !",5
"Un livre à lire!!!! Très surprenant, on y apprend beaucoup sur soi-même et sur les autres. J ai adoré et je conseille vivement",5
"ce livre m'a aidé à identifier le pourquoi de certains de mes comportements et celui de certains de mes proches ! J'ai pu ainsi me pardonner et pardonner certaines blessures causées.Toutefois, il faut garder l'esprit ouvert sur certains termes utilisés, un peu spirituel,mais il y a du bon à s'adonner à cette lecture.livre à offrir c'est sûr",4
Un livre très intéressant qui m'a permis de comprendre des choses bien plus rapidement que sur un divan. Je conseille sans hésiter.,5
"J'aime Lise Bourbeau, elle est d'une simplicité et d'une intelligence qui me ravient le coeur....Vous avez déjà pas mal cheminé dans le développement personnel, vous pensiez avoir tout compris de vos blessures du passé, de ce que vous aviez vécu enfant, vous pensiez que vous aviez tout pardonné ? Que c'était derrière ? Lisez ces pages, vous seriez étonné de ce que vous pourrez encore découvrir sur vous-même... je l'ai été !",5
"Très enrichissant et complet surtout avec l'explication du port du masque correspond aux 5 blessures... Explicite claire et concis... A travers ses exemples et explications on retrouve sa blessure d'enfance... Par contre le dernier chapitre sur la guérison n'est pas assez complet... Suite en achetant le livre guérir ""les 5 blessures de l'âme""Petit bémol le côté réincarnation ms chacun ke prend comme il veut",5
"superenfin un livre référence ,  c'est la base de toutes compréhensions de soile choix de  la famille dans laquel on naît , c'est un peu aberrant mais pas bien grave , le reste est très utile",5
"C'est une amie qui m'en a parle il y a presque 20 ans… je l'ai acquis pour revoir, c'est axtraordinaire le travail que Lise Bourbeau a fait, intéressant, incroyable même cette étude du corps",5
"Livre très intéressant sur la relation entre le corps et l'esprit qui confirme le fait que tout est lié. il faut évidemment garder à l'esprit que la provenance d'une maladie est multifactorielle, l'auteur propose une autre piste c'est tout. A ne pas mettre entre toute les mains car les personnes non initiées vont rejeter ce livre sous couvert que ce n'est pas prouvé scientifiquement... Seul bémol a ce livre selon moi, le lien fait avec dieu. Pour moi, ce serait plutôt l'univers... il est évident que la science et la spiritualité  (et non la religion) sont liés et ne peut exister l'une sans l'autre.... allier ces deux disciplines et non les séparer serait plus intéressant...mais ça c'est un autre débat...Concernant la responsabilisation, cela peut être difficile a l'entendre, y en a toujours une et quelque soit la problématique et le trauma vécu. Tout cela dépend des vies précédentes que l'on a eu et de ce que l'âme veut réparer... cela ne veut pas dire que l'autre n'est pas responsable !  La responsabilisation amène à se pardonner soi même et d'accepter cette vie.. guérir son âme n'est pas un long fleuve tranquille..",4
"Ce livre est une excellente thérapie pour se  connaître soi-même. L'auteur nous décrit 5 blessures principales que nous portons en nous et qui constituent un frein à notre développement personnel.Chaque personne qui lira ce livre se reconnaîtra à travers ces cinq blessures.Ces dernières  définissent nos comportements en général. Pour un travail sur soi-même, le vous recommande ce livre qui est plus qu'instructif.",5
"J'ai acheté ce livre sur recommandation... Je l'ai déjà offert 3 fois et prêté 5 fois.Lise Bourbeau décrit les blessures humaines avec honnêteté et dans des termes très compréhensibles qui permettent, non seulement de s'identifier aux caractères et modes de fonctionnement présentés, mais également de reconnaître ses proches et de mieux les comprendre.On ressort de cette lecture avec beaucoup d'empathie et même de sympathie pour la nature humaine puisque l'on comprend que nous ne sommes pas nos blessures, celles-ci étant des masques (comme l'auteur les décrit). On souhaite par dessus travailler à s'en détacher.Contrairement à certaines lectures de développement personnel qui proposent méthodes et étapes pendant des chapitres entiers qu'il faudrait mettre en pratique, l'auteur détaille ici chaque réaction et trait de personnalité d'un ""blessé"", permettant une réelle prise de conscience, sans critique ni jugement, et un travail sur soi très facile et accessible (puisque basé sur l'analyse de nos réactions et émotions), pas du tout rébarbatif (ni demandant un milliard d'exercices que ne personne ne fait).Je relis régulièrement cet ouvrage avec plaisir lorsque le besoin s'en fait sentir... Et je vis mes contrariétés avec beaucoup plus de philosophie, en identifiant très rapidement l'ego ou la blessure qui parle, à ma place.",5
"Livre descriptif des différents comportements que chacun peut mettre en place inconsciemment quand il se sent menacé de raviver une ancienne blessure.Il décrit le comportement de chaque masque qu'on peut porter en situation des dites ""menaces"" et permet ainsi de s'y identifier et de se comprendre un peu plus.Des conseils permettent également de transformer nos mécanismes - cicatrisant nos blessures.La compassion et l'amour inconditionnel s'en voient développés également :)",4
LISE BOURBEAU SE CONTENTE DE DECRIRE LES BLESSURES SANS INDIQUER DE REMEDESEN FAIT LES BLESSURES PEUVENT ETRE DANS LES MEMOIRES CELLULAIRES DONC IL FAUT LES LIBERERELLES PEUVENT AUSSI ETRE DANS LE SYTEMENDOCRINIEN (ENDOCRINO PSYCHOLOGIE) ET LE CERVEAU (LIGHTNING PROCESS) L'EFT ET LE CODE DE GUERISON SONT 2 TRES BONS COMPLEMENTS,4
"L'originalité de cet ouvrage est de nous expliquer comment ces 5 blessures psychiques (rejet, abandon, humiliation, trahison et injustice)peuvent modeler notre corps physique et des mécanismes de défense.C'est un livre de base à lire et relire et son grand apport est de nous faire comprendre que toute personne qui nous ""attaque"" est une personne blessée, cela aide à relativiser...",5
"Je ne comprends pas les gens qui mettent des avis négatifs. Cela reste votre ressenti, peut être n'était ce pas le moment de le lire pour le comprendre. Les réponses ne se trouvent pas forcément dans le livre mais elles se trouvent en vous. Il est là pour vous mettre sur des pistes à suivre.",5
"Édifiant, ce livre clair dans sa conception, au langage direct et vulgarisé, m'a permis d'observer des blessures psychiques presque caricaturales parmi mes amis(es), de mieux comprendre les réactions et le comportement de ces derniers, de mieux les apprécier et, par la suite, de déterminer mes propres blessures avec les mécanismes de défense s'y rapportant; en finalité, beaucoup de tolérance envers les autres et moi-même et donc moins d'émotions négatives. Un délice !",5
"Ce livre est très intéressant. J’ai pu comprendre certaines choses sur mon passé, sur moi même. Je recommande bien sûr « la guérison des cinq blessures » et également la puissance de l’acceptation du même auteur.Le chemin va être long vers la guérison mais j’ai maintenant quelques pistes !",4
"Ce n'est pas simplement un livre, Mais une bible. Je peux â partir de ce chef d'œuvre mieux me connaître et aussi mieux comprendre ceux qui m'entourent. Nos réactions devant les difficultés en effet grâce à ce livre me poussent à penser, et le prouve aussi que rien n'est le fruit du hasard. Je recommande ce livre, afin d'avoir une vision plus large et complète de soi et de son entourage... À consommer sans modération",5
"Un excellent livre. Beaucoup de choses vrais. Ensuite bon, ok nous avons tous besoin d'être aimé. J'ai de suite identifié les blessures et de moi-même et de mes proches. Juste, quand elle parle d'anciennes vies, et de notre ""DIEU"" intérieur.. C'est exagéré et cela reste SA croyance. Qu'elle ne nous l'impose pas ! Le reste j'adhère et accepte.",4
"J'ai adoré ce livre, il m'a fait comprendre le mal être de mon entourage, le ""pourquoi"" sont-ils comme ça.Il m'a fait comprendre pourquoi moi, je me comporte ainsi avec les autres aussi.Incroyable",5
Un livre à lire car il donne une belle ouverture et des conseils. Je le conseille à tous puisqu'il touche chacun d'entre nous à un degré plus ou moins large. Nous avons tous des peurs et des attentes alors voilà de quoi yen être conscient et essayer d'y  faire face.,5
"Très bon livre, merci",5
